experiment,algorithm,pop_size,config,seed,effective_pop,n_feasible,runtime_s,profile_id,archetype,hypervolume,max_hv_profile,normalized_hv,normalization_scheme
nsga2_sweep,nsga2,120,sweep,3,120,120,2.8160591250052676,STU_0182,comfort_seeking,2.1326527742138777,2.202307508625122,0.9683719307415298,union_observed_max_per_profile
nsga2_sweep,nsga2,120,sweep,4,120,120,2.8333628330146894,STU_0182,comfort_seeking,2.156743122264664,2.202307508625122,0.9793106157146496,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,0,140,140,3.385641041037161,STU_0182,comfort_seeking,2.1333812919316903,2.202307508625122,0.9687027281959996,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,1,140,140,3.527757875039242,STU_0182,comfort_seeking,2.1366522707353104,2.202307508625122,0.97018797891181,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,2,140,140,3.158007624966558,STU_0182,comfort_seeking,2.188452159919882,2.202307508625122,0.9937087129517668,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,3,140,140,3.291813457966782,STU_0182,comfort_seeking,2.16285656641603,2.202307508625122,0.9820865423858448,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,4,140,140,3.2405530840042047,STU_0182,comfort_seeking,2.1229493441638954,2.202307508625122,0.96396590205935,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,0,150,150,3.871216416009702,STU_0182,comfort_seeking,2.1887005767439107,2.202307508625122,0.9938215113793506,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,1,150,150,3.760123707994353,STU_0182,comfort_seeking,2.1586147976956,2.202307508625122,0.9801604858729293,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,2,150,150,3.4660196250188164,STU_0182,comfort_seeking,2.1175794803073194,2.202307508625122,0.9615276122948436,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,3,150,150,3.3257722500129603,STU_0182,comfort_seeking,2.176851025972766,2.202307508625122,0.9884409953865848,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,4,150,150,3.5679657920263708,STU_0182,comfort_seeking,2.1246857071065053,2.202307508625122,0.9647543309848337,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,0,160,160,3.804074832994957,STU_0182,comfort_seeking,2.125843667300789,2.202307508625122,0.9652801250393646,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,1,160,160,3.948755083954893,STU_0182,comfort_seeking,2.1593711479974704,2.202307508625122,0.9805039212464676,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,2,160,160,3.830903375055641,STU_0182,comfort_seeking,2.178146931265569,2.202307508625122,0.9890294260611062,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,3,160,160,4.2710767919779755,STU_0182,comfort_seeking,2.139355638995409,2.202307508625122,0.9714154951644274,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,4,160,160,3.967409041011706,STU_0182,comfort_seeking,2.123865575268055,2.202307508625122,0.9643819343802548,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,0,168,168,3.914689917000942,STU_0182,comfort_seeking,2.19204228326554,2.202307508625122,0.9953388773732192,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,1,168,168,4.2304529580287635,STU_0182,comfort_seeking,2.1671564422740666,2.202307508625122,0.9840389835600208,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,2,168,168,4.052388250012882,STU_0182,comfort_seeking,2.1525384380415766,2.202307508625122,0.9774013981296302,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,3,168,168,4.137978832994122,STU_0182,comfort_seeking,2.138288455165173,2.202307508625122,0.970930919860544,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,4,168,168,4.054010333027691,STU_0182,comfort_seeking,2.14386028788246,2.202307508625122,0.9734609174632703,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,0,170,170,4.109996167011559,STU_0182,comfort_seeking,2.116584191182048,2.202307508625122,0.9610756821618476,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,1,170,170,4.517741625022609,STU_0182,comfort_seeking,2.110023487445122,2.202307508625122,0.9580966686901904,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,2,170,170,4.334394874982536,STU_0182,comfort_seeking,2.1732479771535846,2.202307508625122,0.986804961905761,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,3,170,170,4.515183291980065,STU_0182,comfort_seeking,2.142773001906894,2.202307508625122,0.9729672143944172,union_observed_max_per_profile
nsga2_sweep,nsga2,170,sweep,4,170,170,4.034221458015963,STU_0182,comfort_seeking,2.202307508625122,2.202307508625122,1.0,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,0,180,180,4.703239583002869,STU_0182,comfort_seeking,2.1536497405990227,2.202307508625122,0.9779060063885104,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,1,180,180,4.6525313329766504,STU_0182,comfort_seeking,2.1569229661477265,2.202307508625122,0.9793922772820548,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,2,180,180,4.866683583008125,STU_0182,comfort_seeking,2.1611436650996123,2.202307508625122,0.9813087666621054,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,3,180,180,4.728241041011643,STU_0182,comfort_seeking,2.09999942874146,2.202307508625122,0.9535450524129886,union_observed_max_per_profile
nsga2_sweep,nsga2,180,sweep,4,180,180,4.597269082965795,STU_0182,comfort_seeking,2.1526318825059465,2.202307508625122,0.9774438283824464,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,0,200,200,5.278420625021681,STU_0182,comfort_seeking,2.165159566647269,2.202307508625122,0.983132263849455,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,1,200,200,5.459066541981883,STU_0182,comfort_seeking,2.164755583501979,2.202307508625122,0.9829488275474364,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,2,200,200,5.525511290994473,STU_0182,comfort_seeking,2.1755948636989912,2.202307508625122,0.9878706107927648,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,3,200,200,5.706857790995855,STU_0182,comfort_seeking,2.1469424322770116,2.202307508625122,0.9748604242907596,union_observed_max_per_profile
nsga2_sweep,nsga2,200,sweep,4,200,200,5.470679666963406,STU_0182,comfort_seeking,2.157980130198749,2.202307508625122,0.9798723029128452,union_observed_max_per_profile
nsga2_sweep,nsga2,120,sweep,0,120,120,2.5243927920237184,STU_0132,comfort_seeking,6.123357196437904,6.465723766419552,0.9470489952324028,union_observed_max_per_profile
nsga2_sweep,nsga2,120,sweep,1,120,120,2.450675417028833,STU_0132,comfort_seeking,6.163405794214597,6.465723766419552,0.9532429805035784,union_observed_max_per_profile
nsga2_sweep,nsga2,120,sweep,2,120,120,2.5350296670221724,STU_0132,comfort_seeking,6.175489918344252,6.465723766419552,0.9551119320032412,union_observed_max_per_profile
nsga2_sweep,nsga2,120,sweep,3,120,120,2.7924617499811575,STU_0132,comfort_seeking,6.271185842118943,6.465723766419552,0.9699124287816062,union_observed_max_per_profile
nsga2_sweep,nsga2,120,sweep,4,120,120,2.6929662080365233,STU_0132,comfort_seeking,6.110730717668207,6.465723766419552,0.9450961622278018,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,0,140,140,3.1468061250052415,STU_0132,comfort_seeking,6.217109610682494,6.465723766419552,0.9615489054716096,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,1,140,140,3.5898211249732412,STU_0132,comfort_seeking,6.276081337239084,6.465723766419552,0.970669574508364,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,2,140,140,3.183494290977251,STU_0132,comfort_seeking,6.29645399660897,6.465723766419552,0.9738204451774288,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,3,140,140,3.4738799589686096,STU_0132,comfort_seeking,6.368034387632856,6.465723766419552,0.9848911920280208,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,4,140,140,3.418045457976405,STU_0132,comfort_seeking,6.2708248197655365,6.465723766419552,0.9698565924411672,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,0,150,150,3.908238708972931,STU_0132,comfort_seeking,6.196707419490255,6.465723766419552,0.9583934673599168,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,1,150,150,3.3185810419963673,STU_0132,comfort_seeking,6.233713021025609,6.465723766419552,0.964116817579044,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,2,150,150,3.7890132080065086,STU_0132,comfort_seeking,6.259337918860106,6.465723766419552,0.9680800085163962,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,3,150,150,3.2658727089874446,STU_0132,comfort_seeking,6.2780372213205755,6.465723766419552,0.9709720749170034,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,4,150,150,3.3324376250384375,STU_0132,comfort_seeking,6.1823439781639316,6.465723766419552,0.9561719927276532,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,0,160,160,3.70663762500044,STU_0132,comfort_seeking,6.313548264655091,6.465723766419552,0.976464274184616,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,1,160,160,3.6189557500183582,STU_0132,comfort_seeking,6.200823078164444,6.465723766419552,0.9590300022356508,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,2,160,160,3.609047667006962,STU_0132,comfort_seeking,6.338153069329331,6.465723766419552,0.9802696957527364,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,3,160,160,3.6435696249827743,STU_0132,comfort_seeking,6.2704932278992125,6.465723766419552,0.9698053078706684,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,4,160,160,3.654706959030591,STU_0132,comfort_seeking,6.304676318713608,6.465723766419552,0.975092123708971,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,0,168,168,4.4658022920484655,STU_0132,comfort_seeking,6.2754608041648545,6.465723766419552,0.9705736017918288,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,1,168,168,4.164659500005655,STU_0132,comfort_seeking,6.304887540126141,6.465723766419552,0.9751247915772814,union_observed_max_per_profile
nsga2_sweep,nsga2,168,sweep,2,168,168,4.08358199999202,STU_0132,comfort_seeking,6.35580492496902,6.465723766419552,0.982999762219752,union_observed_max_per_profile
